Accident_Year,Accident_Date_Time,Operator_ID,Operator_Name,Accident_State,Cause_Category,Net_Loss,All_Costs
2012,3/2/2012 6:29 PM,31888,CENTURION PIPELINE L.P.,TX,CORROSION,28.0,38940
2012,3/3/2012 2:04 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",IL,OTHER OUTSIDE FORCE DAMAGE,1245.0,2836777
2012,3/4/2012 6:00 AM,2731,CHEVRON PIPE LINE CO,LA,ALL OTHER CAUSES,0.0,400625
2012,3/5/2012 7:10 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,1.5,2050
2012,3/6/2012 1:00 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.5,18160
2012,3/6/2012 5:08 PM,26085,"PLAINS MARKETING, L.P.",TX,INCORRECT OPERATION,0.0,1800
2012,3/8/2012 8:45 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,1.0,25100
2012,3/9/2012 9:58 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",NE,MATERIAL/WELD/EQUIP FAILURE,0.0,450
2012,3/9/2012 10:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,1030
2012,3/12/2012 3:33 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,IN,INCORRECT OPERATION,0.2,165
2012,3/14/2012 12:25 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,7525
2012,3/14/2012 4:00 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,ALL OTHER CAUSES,0.03,2220
2012,3/15/2012 12:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.1,150700
2012,3/15/2012 8:55 AM,3445,DIXIE PIPELINE COMPANY LLC,LA,INCORRECT OPERATION,4.3,259
2012,3/16/2012 10:27 AM,4906,EXXONMOBIL PIPELINE CO,MT,MATERIAL/WELD/EQUIP FAILURE,0.0,4550
2012,3/17/2012 7:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,23015
2012,3/17/2012 10:30 AM,300,"PLAINS PIPELINE, L.P.",LA,EXCAVATION DAMAGE,15.0,2801500
2012,3/20/2012 11:36 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,36062
2012,3/20/2012 12:30 PM,31684,CONOCOPHILLIPS,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,800
2012,3/20/2012 1:30 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,40000
2012,3/21/2012 10:45 AM,4805,EXPLORER PIPELINE CO,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,100750
2012,3/21/2012 4:40 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,MATERIAL/WELD/EQUIP FAILURE,0.09,42700
2012,3/21/2012 6:00 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",IL,MATERIAL/WELD/EQUIP FAILURE,0.0,906500
2012,3/22/2012 10:45 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,NATURAL FORCE DAMAGE,0.0,100000
2012,3/22/2012 4:28 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,KS,CORROSION,0.0,637800
2012,3/23/2012 9:30 AM,22442,WEST TEXAS GULF PIPELINE CO,TX,INCORRECT OPERATION,0.48,49
2012,3/25/2012 11:30 AM,32147,MARATHON PIPE LINE LLC,IL,INCORRECT OPERATION,0.0,6040
2012,3/26/2012 9:00 AM,32147,MARATHON PIPE LINE LLC,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,120400
2012,3/27/2012 9:18 AM,300,"PLAINS PIPELINE, L.P.",NE,EXCAVATION DAMAGE,0.0,188095
2012,3/27/2012 8:28 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,100.0,178282
2012,3/30/2012 7:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,15.0,69088
2012,3/31/2012 3:13 AM,30781,OLYMPIC PIPE LINE COMPANY,WA,MATERIAL/WELD/EQUIP FAILURE,0.0,7900
2012,4/1/2012 12:09 AM,30781,OLYMPIC PIPE LINE COMPANY,WA,MATERIAL/WELD/EQUIP FAILURE,0.0,7250
2012,4/2/2012 8:00 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1800
2012,4/3/2012 7:40 AM,31555,KINDER MORGAN CO2 CO. LP,TX,INCORRECT OPERATION,3.88,2911
2012,4/4/2012 6:22 AM,22430,WEST SHORE PIPELINE CO,IL,INCORRECT OPERATION,0.0,35000
2012,4/4/2012 9:00 AM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,9315
2012,4/4/2012 1:00 PM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,10200
2012,4/5/2012 2:18 PM,1845,"BUCKEYE PARTNERS, LP",OH,CORROSION,0.0,923370
2012,4/6/2012 6:31 AM,31555,KINDER MORGAN CO2 CO. LP,TX,INCORRECT OPERATION,15.15,2912
2012,4/6/2012 8:53 AM,32080,"CCPS TRANSPORTATION, LLC",MO,MATERIAL/WELD/EQUIP FAILURE,0.0,486500
2012,4/6/2012 1:35 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,MATERIAL/WELD/EQUIP FAILURE,0.08,350005
2012,4/7/2012 4:23 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,10100
2012,4/8/2012 11:00 AM,18718,SUNOCO PIPELINE L.P.,TX,INCORRECT OPERATION,5.0,25060
2012,4/8/2012 10:04 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,CORROSION,0.0,1698327
2012,4/9/2012 2:45 PM,300,"PLAINS PIPELINE, L.P.",CA,INCORRECT OPERATION,0.0,15000
2012,4/9/2012 7:15 PM,32109,ONEOK NGL PIPELINE LP,OK,INCORRECT OPERATION,1.84,323
2012,4/10/2012 7:00 AM,2552,COLONIAL PIPELINE CO,MS,MATERIAL/WELD/EQUIP FAILURE,0.0,14476
2012,4/10/2012 5:17 PM,4906,EXXONMOBIL PIPELINE CO,LA,CORROSION,0.0,81600
2012,4/10/2012 7:05 PM,4906,EXXONMOBIL PIPELINE CO,LA,INCORRECT OPERATION,0.0,312
2012,4/11/2012 11:30 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",MN,MATERIAL/WELD/EQUIP FAILURE,0.0,2050
2012,4/11/2012 1:25 PM,4805,EXPLORER PIPELINE CO,IL,CORROSION,0.0,53000
2012,4/12/2012 7:10 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",TX,INCORRECT OPERATION,76.0,156600
2012,4/16/2012 8:00 AM,300,"PLAINS PIPELINE, L.P.",OK,CORROSION,0.0,9750
2012,4/16/2012 8:45 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.0,3600
2012,4/16/2012 10:00 AM,4906,EXXONMOBIL PIPELINE CO,TX,INCORRECT OPERATION,0.0,9140
2012,4/16/2012 6:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,39070
2012,4/16/2012 8:15 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,221100
2012,4/19/2012 12:28 PM,26134,EXXONMOBIL OIL CORP - WEST COAST,CA,CORROSION,0.0,6030
2012,4/19/2012 2:45 PM,30777,MOTIVA ENTERPRISE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,22000
2012,4/19/2012 4:37 PM,31684,CONOCOPHILLIPS,CA,CORROSION,0.0,405500
2012,4/19/2012 5:00 PM,1541,"BP PIPELINES (ALASKA), INC",AK,MATERIAL/WELD/EQUIP FAILURE,0.0,3080
2012,4/20/2012 2:00 PM,99031,CITGO PETROLEUM CORPORATION (TERMINALS),IN,CORROSION,0.36,27100
2012,4/23/2012 4:00 AM,12470,MID - VALLEY PIPELINE CO,KY,MATERIAL/WELD/EQUIP FAILURE,0.0,9900
2012,4/23/2012 9:40 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,14850
2012,4/23/2012 3:10 PM,1845,"BUCKEYE PARTNERS, LP",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,4660
2012,4/25/2012 6:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,OK,INCORRECT OPERATION,0.3,10050
2012,4/28/2012 10:40 PM,4906,EXXONMOBIL PIPELINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,880.0,7670662
2012,4/29/2012 6:00 PM,300,"PLAINS PIPELINE, L.P.",OK,CORROSION,0.0,2800
2012,4/30/2012 7:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,32595
2012,5/1/2012 6:15 PM,32109,ONEOK NGL PIPELINE LP,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,770
2012,5/3/2012 10:20 AM,300,"PLAINS PIPELINE, L.P.",AL,NATURAL FORCE DAMAGE,0.0,12000
2012,5/6/2012 7:09 PM,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",KS,MATERIAL/WELD/EQUIP FAILURE,0.0,6840
2012,5/8/2012 7:04 AM,4805,EXPLORER PIPELINE CO,MO,MATERIAL/WELD/EQUIP FAILURE,0.0,24525
2012,5/8/2012 8:40 AM,31174,"SHELL PIPELINE CO., L.P.",LA,MATERIAL/WELD/EQUIP FAILURE,0.0,9575
2012,5/10/2012 10:30 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,20.0,259533
2012,5/12/2012 11:15 AM,32044,BP USFO/LOGISTICS,NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,7803
2012,5/14/2012 5:48 AM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,4020
2012,5/14/2012 7:00 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,125000
2012,5/15/2012 3:21 AM,31878,BRIDGER PIPELINE LLC,ND,MATERIAL/WELD/EQUIP FAILURE,35.0,75485
2012,5/15/2012 10:57 AM,22855,"KOCH PIPELINE COMPANY, L.P.",MO,INCORRECT OPERATION,0.58,97031
2012,5/17/2012 4:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,INCORRECT OPERATION,0.0,0
2012,5/17/2012 9:30 AM,15156,SINCLAIR TRANSPORTATION COMPANY,MO,CORROSION,5.0,41970
2012,5/17/2012 10:30 AM,4805,EXPLORER PIPELINE CO,OK,INCORRECT OPERATION,0.0,26315
2012,5/18/2012 6:40 AM,32147,MARATHON PIPE LINE LLC,WY,MATERIAL/WELD/EQUIP FAILURE,0.0,4213
2012,5/18/2012 4:12 PM,1845,"BUCKEYE PARTNERS, LP",IL,CORROSION,0.0,395779
2012,5/18/2012 8:00 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,2.0,10454
2012,5/19/2012 4:00 AM,2552,COLONIAL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,7055
2012,5/19/2012 5:44 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,434500
2012,5/19/2012 1:14 PM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,4350
2012,5/19/2012 2:14 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",MN,MATERIAL/WELD/EQUIP FAILURE,3.4,68911
2012,5/22/2012 7:43 AM,2731,CHEVRON PIPE LINE CO,CA,OTHER OUTSIDE FORCE DAMAGE,0.0,5000
2012,5/22/2012 1:00 PM,2552,COLONIAL PIPELINE CO,GA,INCORRECT OPERATION,0.79,40283
2012,5/22/2012 1:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,2.5,32328
2012,5/23/2012 7:30 AM,31684,PHILLIPS 66 PIPELINE LLC,OK,CORROSION,2.0,12680
2012,5/24/2012 11:15 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",WI,MATERIAL/WELD/EQUIP FAILURE,0.0,30100
2012,5/27/2012 3:27 PM,31684,PHILLIPS 66 PIPELINE LLC,OK,CORROSION,1.0,7770
2012,5/30/2012 4:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,19.0,85249
2012,6/1/2012 1:44 AM,32099,ENERGY TRANSFER COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,2880.0,117395
2012,6/2/2012 8:10 AM,14194,"OILTANKING, HOUSTON LP",TX,ALL OTHER CAUSES,0.0,0
2012,6/4/2012 7:40 AM,9175,JAYHAWK PIPELINE LLC,KS,INCORRECT OPERATION,10.0,10500
2012,6/5/2012 10:30 AM,1845,"BUCKEYE PARTNERS, LP",OH,MATERIAL/WELD/EQUIP FAILURE,0.02,1523241
2012,6/6/2012 12:31 AM,26125,CALNEV PIPELINE CO,CA,MATERIAL/WELD/EQUIP FAILURE,0.0,11049
2012,6/6/2012 6:05 AM,32602,OXY USA INC,CA,CORROSION,0.2,16548
2012,6/6/2012 2:45 PM,300,"PLAINS PIPELINE, L.P.",TX,INCORRECT OPERATION,0.0,7450
2012,6/8/2012 7:42 AM,31174,"SHELL PIPELINE CO., L.P.",LA,NATURAL FORCE DAMAGE,0.0,55000
2012,6/8/2012 9:05 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,91.0,952518
2012,6/9/2012 11:45 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,INCORRECT OPERATION,0.1,100
2012,6/11/2012 8:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3525
2012,6/11/2012 7:47 PM,12470,MID - VALLEY PIPELINE CO,MS,MATERIAL/WELD/EQUIP FAILURE,0.0,3500
2012,6/12/2012 12:20 PM,300,"PLAINS PIPELINE, L.P.",TX,EXCAVATION DAMAGE,0.0,7475
2012,6/12/2012 2:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,1.0,26553
2012,6/13/2012 7:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,5200
2012,6/13/2012 1:00 PM,300,"PLAINS PIPELINE, L.P.",OK,CORROSION,0.0,3250
2012,6/15/2012 3:50 PM,31476,ROSE ROCK MIDSTREAM L.P.,KS,CORROSION,2.0,43720
2012,6/17/2012 5:52 AM,1845,"BUCKEYE PARTNERS, LP",PA,INCORRECT OPERATION,73.5,87000
2012,6/19/2012 2:50 PM,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,TX,CORROSION,250.0,130000
2012,6/20/2012 10:27 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.8,5456
2012,6/20/2012 11:07 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.12,2909
2012,6/21/2012 10:00 AM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,KS,CORROSION,0.0,151661
2012,6/22/2012 1:15 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",CO,MATERIAL/WELD/EQUIP FAILURE,0.0,1055
2012,6/23/2012 8:30 AM,18386,BP OIL PIPELINE CO,OH,INCORRECT OPERATION,0.0,59000
2012,6/25/2012 7:30 AM,4805,EXPLORER PIPELINE CO,MO,MATERIAL/WELD/EQUIP FAILURE,0.0,35020
2012,6/25/2012 4:04 PM,31476,ROSE ROCK MIDSTREAM L.P.,KS,MATERIAL/WELD/EQUIP FAILURE,2.0,6900
2012,6/27/2012 1:30 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",TX,EXCAVATION DAMAGE,465.0,235000
2012,7/2/2012 2:15 PM,4805,EXPLORER PIPELINE CO,TX,CORROSION,0.0,17500
2012,7/2/2012 6:05 PM,31888,CENTURION PIPELINE L.P.,OK,EXCAVATION DAMAGE,201.0,303000
2012,7/3/2012 10:30 PM,31174,"SHELL PIPELINE CO., L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,176000
2012,7/5/2012 4:30 PM,30755,CITGO PRODUCTS PIPELINE CO,TX,ALL OTHER CAUSES,0.24,9600
2012,7/6/2012 11:12 AM,31888,CENTURION PIPELINE L.P.,NM,EXCAVATION DAMAGE,4.0,13000
2012,7/6/2012 2:15 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.12,1137
2012,7/7/2012 8:15 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,2.0,18162
2012,7/12/2012 11:55 AM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.0,18000
2012,7/13/2012 11:30 AM,1845,"BUCKEYE PARTNERS, LP",PA,CORROSION,8.68,380538
2012,7/15/2012 11:00 AM,31476,ROSE ROCK MIDSTREAM L.P.,KS,MATERIAL/WELD/EQUIP FAILURE,6.0,10100
2012,7/16/2012 9:33 AM,31174,"SHELL PIPELINE CO., L.P.",LA,MATERIAL/WELD/EQUIP FAILURE,15.67,505850
2012,7/17/2012 10:40 AM,22430,WEST SHORE PIPELINE CO,WI,MATERIAL/WELD/EQUIP FAILURE,820.0,23223508
2012,7/19/2012 3:00 PM,2552,COLONIAL PIPELINE CO,LA,INCORRECT OPERATION,0.0,2750
2012,7/19/2012 4:50 PM,31174,"SHELL PIPELINE CO., L.P.",LA,INCORRECT OPERATION,0.0,15000
2012,7/20/2012 4:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,6.3,3245
2012,7/21/2012 7:03 AM,300,"PLAINS PIPELINE, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,0.0,4300
2012,7/21/2012 5:35 PM,2731,CHEVRON PIPE LINE CO,TX,NATURAL FORCE DAMAGE,3117.0,1162004
2012,7/23/2012 3:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,ALL OTHER CAUSES,0.0,1820500
2012,7/23/2012 10:00 AM,2552,COLONIAL PIPELINE CO,NY,MATERIAL/WELD/EQUIP FAILURE,0.0,62400
2012,7/23/2012 8:00 PM,30959,THE DOW CHEMICAL COMPANY,TX,CORROSION,132.0,6213980
2012,7/24/2012 12:00 AM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,OK,CORROSION,0.0,27600
2012,7/24/2012 12:52 PM,22855,"KOCH PIPELINE COMPANY, L.P.",MN,MATERIAL/WELD/EQUIP FAILURE,0.09,35025
2012,7/25/2012 7:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KS,MATERIAL/WELD/EQUIP FAILURE,0.0,2070
2012,7/26/2012 2:15 PM,30777,MOTIVA ENTERPRISE LLC,TX,CORROSION,0.0,36000
2012,7/27/2012 6:41 AM,2552,COLONIAL PIPELINE CO,TX,INCORRECT OPERATION,0.04,5092
2012,7/27/2012 2:41 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",WI,MATERIAL/WELD/EQUIP FAILURE,629.0,5014408
2012,7/30/2012 7:25 AM,2552,COLONIAL PIPELINE CO,VA,MATERIAL/WELD/EQUIP FAILURE,0.0,14620
2012,8/1/2012 4:56 AM,32099,ENERGY TRANSFER COMPANY,TX,MATERIAL/WELD/EQUIP FAILURE,217.0,8925
2012,8/2/2012 9:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,MO,MATERIAL/WELD/EQUIP FAILURE,1.0,15460
2012,8/3/2012 12:00 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,0.36,5040
2012,8/5/2012 4:15 AM,26085,"PLAINS MARKETING, L.P.",OK,MATERIAL/WELD/EQUIP FAILURE,0.0,20000
2012,8/6/2012 10:53 AM,26085,"PLAINS MARKETING, L.P.",WI,MATERIAL/WELD/EQUIP FAILURE,0.24,34500
2012,8/7/2012 1:30 PM,2552,COLONIAL PIPELINE CO,AL,MATERIAL/WELD/EQUIP FAILURE,0.0,20130
2012,8/8/2012 3:00 PM,31174,"SHELL PIPELINE CO., L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.44,550
2012,8/9/2012 1:28 PM,22855,"KOCH PIPELINE COMPANY, L.P.",TX,INCORRECT OPERATION,0.0,85678
2012,8/15/2012 1:04 PM,2731,CHEVRON PIPE LINE CO,OR,MATERIAL/WELD/EQUIP FAILURE,0.0,75544
2012,8/15/2012 1:33 PM,18718,SUNOCO PIPELINE L.P.,TX,CORROSION,3.0,12453
2012,8/15/2012 6:15 PM,300,"PLAINS PIPELINE, L.P.",NM,CORROSION,0.0,7400
2012,8/17/2012 6:30 PM,2552,COLONIAL PIPELINE CO,GA,CORROSION,0.12,27170
2012,8/18/2012 9:00 PM,31684,PHILLIPS 66 PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.4,1050
2012,8/19/2012 7:30 AM,18718,SUNOCO PIPELINE L.P.,PA,CORROSION,0.0,46000
2012,8/19/2012 10:30 PM,32109,"ONEOK NGL PIPELINE, LLC",OK,MATERIAL/WELD/EQUIP FAILURE,0.5,991
2012,8/20/2012 8:30 AM,26061,"DELEK PIPELINE TEXAS, INC",TX,CORROSION,5.0,21700
2012,8/20/2012 3:45 PM,4906,EXXONMOBIL PIPELINE CO,TX,MATERIAL/WELD/EQUIP FAILURE,0.25,130050
2012,8/22/2012 10:00 AM,32147,MARATHON PIPE LINE LLC,IL,INCORRECT OPERATION,0.0,666980
2012,8/22/2012 7:15 PM,26099,TAMPA BAY PIPELINE CO.,FL,MATERIAL/WELD/EQUIP FAILURE,0.1,185500
2012,8/23/2012 10:45 AM,300,"PLAINS PIPELINE, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,0.0,6000
2012,8/23/2012 2:47 PM,32147,MARATHON PIPE LINE LLC,IL,INCORRECT OPERATION,0.0,105402
2012,8/23/2012 10:35 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,CORROSION,3.0,501500
2012,8/25/2012 12:15 PM,300,"PLAINS PIPELINE, L.P.",WY,MATERIAL/WELD/EQUIP FAILURE,0.0,16000
2012,8/27/2012 2:41 AM,22430,WEST SHORE PIPELINE CO,IL,INCORRECT OPERATION,19.0,6023171
2012,8/27/2012 5:15 AM,31684,PHILLIPS 66 PIPELINE LLC,MT,MATERIAL/WELD/EQUIP FAILURE,0.0,250
2012,8/29/2012 1:48 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.1,79000
2012,8/30/2012 10:45 AM,2552,COLONIAL PIPELINE CO,TX,INCORRECT OPERATION,0.0,20200
2012,8/31/2012 11:33 AM,300,"PLAINS PIPELINE, L.P.",CA,MATERIAL/WELD/EQUIP FAILURE,0.0,2375
2012,8/31/2012 5:00 PM,31174,"SHELL PIPELINE CO., L.P.",LA,NATURAL FORCE DAMAGE,0.0,1110
2012,8/31/2012 5:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,2.0,52668
2012,9/3/2012 6:52 PM,1845,"BUCKEYE PARTNERS, LP",MI,CORROSION,0.33,20000
2012,9/5/2012 10:52 AM,300,"PLAINS PIPELINE, L.P.",TX,EXCAVATION DAMAGE,0.0,40750
2012,9/5/2012 9:45 PM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",IA,MATERIAL/WELD/EQUIP FAILURE,8.78,37739
2012,9/6/2012 4:16 AM,2552,COLONIAL PIPELINE CO,NJ,MATERIAL/WELD/EQUIP FAILURE,0.0,10564
2012,9/6/2012 5:30 AM,300,"PLAINS PIPELINE, L.P.",CA,INCORRECT OPERATION,0.0,2000
2012,9/6/2012 12:45 PM,2731,CHEVRON PIPE LINE CO,LA,MATERIAL/WELD/EQUIP FAILURE,0.02,470002
2012,9/9/2012 7:35 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",IA,MATERIAL/WELD/EQUIP FAILURE,54.65,42494
2012,9/10/2012 4:14 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",NJ,CORROSION,0.1,68901
2012,9/11/2012 3:10 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",TX,CORROSION,0.0,1430920
2012,9/11/2012 11:50 AM,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,NJ,INCORRECT OPERATION,0.0,10730
2012,9/11/2012 3:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,112000
2012,9/12/2012 1:50 PM,31174,"SHELL PIPELINE CO., L.P.",LA,MATERIAL/WELD/EQUIP FAILURE,0.0,2650
2012,9/13/2012 11:45 AM,9175,JAYHAWK PIPELINE LLC,KS,MATERIAL/WELD/EQUIP FAILURE,0.17,1475
2012,9/13/2012 11:50 AM,31556,CHEVRON MIDSTREAM PIPELINES LLC,LA,ALL OTHER CAUSES,3.75,525
2012,9/13/2012 3:28 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,TX,MATERIAL/WELD/EQUIP FAILURE,6700.0,264000
2012,9/16/2012 6:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.0,154000
2012,9/18/2012 6:30 AM,300,"PLAINS PIPELINE, L.P.",TX,CORROSION,0.0,44000
2012,9/18/2012 9:00 AM,2387,CITGO PIPELINE CO,TX,OTHER OUTSIDE FORCE DAMAGE,2.0,37660
2012,9/18/2012 10:18 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,CORROSION,0.75,10600
2012,9/19/2012 9:03 AM,300,"PLAINS PIPELINE, L.P.",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,3600
2012,9/21/2012 8:30 AM,26085,"PLAINS MARKETING, L.P.",CA,CORROSION,0.0,45000
2012,9/21/2012 2:00 PM,22442,WEST TEXAS GULF PIPELINE CO,TX,CORROSION,0.48,26543
2012,9/23/2012 1:20 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",TX,MATERIAL/WELD/EQUIP FAILURE,0.0,2000
2012,9/24/2012 10:50 AM,31684,PHILLIPS 66 PIPELINE LLC,CA,CORROSION,0.24,25520
2012,9/24/2012 11:30 AM,31957,KINDER MORGAN WINK PIPELINE LP,TX,CORROSION,1.09,1600
2012,9/25/2012 6:45 PM,32688,WEST COAST TERMINAL PIPELINE  (WCTP),CA,MATERIAL/WELD/EQUIP FAILURE,0.0,93318
2012,9/26/2012 7:30 AM,1845,"BUCKEYE PARTNERS, LP",IN,INCORRECT OPERATION,0.0,3630
2012,9/26/2012 10:00 AM,32147,MARATHON PIPE LINE LLC,IL,MATERIAL/WELD/EQUIP FAILURE,0.0,82000
2012,9/26/2012 1:20 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.5,2200
2012,9/26/2012 10:06 PM,18718,SUNOCO PIPELINE L.P.,TX,MATERIAL/WELD/EQUIP FAILURE,3.0,24598
2012,9/27/2012 1:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX,MATERIAL/WELD/EQUIP FAILURE,0.0,1050
